CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
720272958,27126.0,0,27126.0,0.953,1000,25,0.7859999999999999,0.0,0.99661,0.00338788
708421833,3342.0,2517,825.0,0.7709999999999999,1139,30,0.765,0.753,0.00018864,0.99981
709173108,2532.0,2221,311.0,0.491,799,21,0.235,0.877,0.99169,0.00831
709879458,1900.0,1376,524.0,0.89,1881,45,0.607,0.7240000000000001,0.00028744,0.99971
715120608,14546.0,1703,12843.0,0.955,1273,27,0.588,0.117,0.00018665,0.99981
770632758,2521.0,1608,913.0,0.5870000000000001,1328,33,0.5710000000000001,0.638,0.00027297,0.99973
779078733,16427.0,1682,14745.0,0.631,1579,36,1.118,0.102,0.00052896,0.99947
771742533,13068.0,1718,11350.0,0.607,937,28,0.556,0.131,5.5077e-05,0.99994
720250158,23218.0,1814,21404.0,1.178,1749,37,2.083,0.078,6.4511e-05,0.99994
716458983,3281.0,837,2444.0,1.859,1424,29,1.4169999999999998,0.255,7.727899999999999e-05,0.99992
713747733,3096.0,2217,879.0,0.799,2011,41,0.7829999999999999,0.716,0.00017486,0.99983
712270158,2052.0,1250,802.0,0.728,1208,31,0.632,0.609,0.0001597,0.99984
789562383,1438.3,583,855.3,0.888,1259,24,1.0,0.405,6.0547e-05,0.99994
754897008,9432.0,1418,8014.0,0.612,1319,26,0.368,0.15,0.00018145,0.99982
819700533,14938.0,2303,12635.0,0.804,949,27,2.0,0.154,0.0001443,0.99986
712890408,2221.0,1343,878.0,0.8690000000000001,1338,30,1.308,0.605,0.00018494,0.99982
720248208,5731.0,1577,4154.0,0.657,1554,26,0.444,0.275,8.1018e-05,0.99992
779749908,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06,0.00022488,0.99978
717401883,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162,0.00012144,0.99988
721509558,24221.0,1707,22514.0,0.816,1678,40,0.5379999999999999,0.07,6.6354e-05,0.99993
710572458,15439.0,0,15439.0,0.742,2069,43,0.536,0.0,3.3505e-05,0.99997
714576183,21637.0,2030,19607.0,0.7759999999999999,1222,23,0.438,0.094,0.00018864,0.99981
721425558,14543.0,0,14543.0,0.7879999999999999,1536,37,0.423,0.0,0.00017987,0.99982
711109908,9684.0,2475,7209.0,0.6970000000000001,1400,31,2.1,0.256,3.5816e-05,0.99996
715203108,5007.0,930,4077.0,0.885,1050,28,1.154,0.18600000000000005,0.00011065,0.99989
710027508,1616.0,1047,569.0,0.984,1389,33,1.2,0.648,3.6029e-05,0.99996
787464408,19116.0,0,19116.0,0.6559999999999999,1184,29,0.611,0.0,0.00011703,0.99988
783542133,2759.0,2223,536.0,1.32,2093,42,1.0,0.8059999999999999,0.00014734,0.99985
708330858,8249.0,1381,6868.0,0.7979999999999999,678,11,0.833,0.16699999999999998,0.99683,0.00317458
714426783,14041.0,2154,11887.0,1.084,1467,29,1.4169999999999998,0.153,0.00017987,0.99982
712701333,5264.0,2169,3095.0,0.374,1219,27,0.5,0.412,0.00018145,0.99982
709494483,2420.0,1912,508.0,1.256,1730,36,0.565,0.79,6.4745e-05,0.99994
773373108,2826.0,2070,756.0,0.541,1025,28,0.647,0.732,4.2806e-05,0.99996
715812258,12518.0,1539,10979.0,0.645,1165,33,0.833,0.123,0.0001953,0.9998
778286433,5876.0,1297,4579.0,1.012,2133,55,0.7190000000000001,0.221,5.8902e-05,0.99994
789270033,34516.0,0,34516.0,0.448,1122,13,0.182,0.0,0.00017949,0.99982
711569433,9648.0,1926,7722.0,0.5489999999999999,1083,22,1.75,0.2,5.663e-05,0.99994
720214833,34516.0,2177,32339.0,1.32,1234,23,1.875,0.063,0.00026573,0.99973
709346133,3025.0,2376,649.0,1.252,1277,23,1.875,0.785,6.8225e-05,0.99993
788194458,3265.0,2517,748.0,0.952,1843,35,0.944,0.7709999999999999,0.00030516,0.99969
720779733,6041.0,1355,4686.0,0.685,1747,49,0.581,0.224,0.00010985,0.99989
717424458,2293.0,1823,470.0,0.617,1166,22,1.444,0.795,0.00021165,0.99979
708820308,13399.0,2505,10894.0,0.627,1326,31,0.8240000000000001,0.187,0.00013897,0.99986
710558058,4317.0,2517,1800.0,0.944,1619,36,1.0,0.583,0.00034503,0.99965
770590758,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316,4.3568e-05,0.99996
718490658,5012.0,2242,2770.0,0.816,1142,28,1.0,0.447,8.6952e-05,0.99991
711985833,2569.0,1605,964.0,0.574,1190,46,0.643,0.625,2.1907e-05,0.99998
708967608,3471.0,1785,1686.0,1.051,1052,24,0.7140000000000001,0.514,5.1697e-05,0.99995
718505958,34516.0,1699,32817.0,0.7709999999999999,1628,38,0.727,0.049,0.00028220000000000003,0.99972
715024233,3312.0,1844,1468.0,0.986,1740,32,0.882,0.557,0.00016413,0.99984
779249583,2578.0,2462,116.0,1.707,1378,29,0.812,0.955,0.00028395,0.99972
709278258,2902.0,2517,385.0,0.821,996,26,0.444,0.867,0.99497,0.00503
778928283,2742.0,2321,421.0,1.315,1389,32,0.6,0.846,6.9242e-05,0.99993
712299858,2077.0,1571,506.0,1.031,1365,38,1.0,0.7559999999999999,0.00027604,0.99972
799224108,6265.0,1942,4323.0,1.027,1715,43,0.87,0.31,5.7762e-05,0.99994
809976033,7819.0,1560,6259.0,0.8270000000000001,1582,25,0.7859999999999999,0.2,6.8225e-05,0.99993
716203308,2731.0,1692,1039.0,0.62,1220,22,0.6920000000000001,0.62,0.0003139,0.99969
714871683,1438.3,537,901.3,0.8190000000000001,715,13,0.182,0.373,0.99717,0.00282527
716139933,16286.0,1710,14576.0,1.223,2552,49,1.227,0.105,4.5946e-05,0.99995
716984658,34516.0,0,34516.0,0.507,1106,31,0.938,0.0,0.00017969,0.99982
713086008,2609.0,2439,170.0,1.269,1731,34,1.833,0.935,2.0494e-05,0.99998
713773458,7567.0,1173,6394.0,0.541,1435,32,0.6,0.155,0.00017486,0.99983
719242533,22770.0,2517,20253.0,0.994,1882,38,0.652,0.111,0.00030361,0.9997
772712658,3791.0,1648,2143.0,1.227,2058,34,0.789,0.435,4.8595e-05,0.99995
788868858,2702.0,2517,185.0,1.019,1658,32,1.462,0.932,0.00021738,0.99978
811898133,2555.0,2117,438.0,1.0490000000000002,1334,32,0.6,0.8290000000000001,9.3448e-05,0.99991
788808633,2355.0,1090,1265.0,0.7509999999999999,1441,29,0.812,0.463,0.00018665,0.99981
779804208,5332.0,0,5332.0,0.939,1371,39,1.167,0.0,4.1986e-05,0.99996
781391058,1443.0,1375,68.0,0.6829999999999999,1991,38,0.583,0.953,0.0001736,0.99983
790134408,10741.0,755,9986.0,1.166,1278,22,1.444,0.07,0.00020077,0.9998
788853258,7984.0,1503,6481.0,0.797,1734,39,1.167,0.188,4.0521e-05,0.99996
711857733,18584.0,2517,16067.0,0.703,1330,34,1.125,0.135,0.00012144,0.99988
822969858,5585.0,1465,4120.0,1.503,1787,31,0.722,0.262,7.9494e-05,0.99992
719554758,34516.0,2165,32351.0,0.8370000000000001,1672,32,0.524,0.063,0.00018494,0.99982
711643458,1438.3,0,1438.3,1.068,1439,41,1.05,0.0,0.0004980000000000001,0.9995
788830683,2478.0,2031,447.0,1.284,1558,31,0.938,0.82,2.0316e-05,0.99998
807030858,34516.0,2274,32242.0,0.7879999999999999,1795,47,0.679,0.066,0.00030842,0.99969
793059108,2339.0,1440,899.0,0.431,893,22,0.375,0.616,0.00019143,0.99981
716568708,2726.0,0,2726.0,0.8440000000000001,1099,27,0.588,0.0,0.00017987,0.99982
828281733,14881.0,848,14033.0,0.762,1408,23,1.091,0.057,0.00034872,0.99965
717229158,1628.0,969,659.0,0.999,1893,15,2.75,0.595,0.00031726,0.99968
715915458,3156.0,1644,1512.0,1.052,1151,31,1.385,0.521,0.00011382,0.99989
819129858,4745.0,1270,3475.0,0.93,1519,31,0.938,0.268,6.6354e-05,0.99993
713441958,19727.0,1785,17942.0,0.5720000000000001,1245,25,0.7859999999999999,0.09,0.00017486,0.99983
719091333,22720.0,793,21927.0,0.685,1102,27,0.28600000000000003,0.035,0.00015871,0.99984
708666258,8129.0,1799,6330.0,0.5660000000000001,1402,33,0.737,0.221,7.6492e-05,0.99992
714914583,3751.0,1521,2230.0,0.974,1060,30,1.308,0.405,0.00020077,0.9998
714363858,1594.0,1411,183.0,0.8170000000000001,1459,35,1.188,0.885,0.00034447,0.99966
721347408,2569.0,1403,1166.0,0.8859999999999999,1456,39,0.444,0.546,3.8311e-05,0.99996
809608533,18206.0,1586,16620.0,0.921,1439,48,1.0,0.087,0.00022196,0.99978
772047183,3104.0,1766,1338.0,0.828,1353,24,1.182,0.569,0.00030842,0.99969
714217908,2406.0,1560,846.0,0.7509999999999999,1173,32,0.391,0.648,0.00018665,0.99981
714819183,24571.0,1955,22616.0,1.1740000000000002,1746,28,1.0,0.08,0.00018475,0.99982
716455683,15534.0,726,14808.0,0.556,1279,28,0.867,0.047,0.00022248,0.99978
710865633,12301.0,2250,10051.0,0.484,1307,29,0.261,0.183,3.7937e-05,0.99996
752952108,2846.0,1818,1028.0,0.711,1473,37,1.176,0.639,0.00020077,0.9998
712595433,9788.0,1794,7994.0,0.778,1805,37,0.762,0.183,0.00019683,0.9998
714982383,7231.0,2381,4850.0,0.996,1421,23,1.3,0.329,0.00029408,0.99971
813814008,2324.0,1576,748.0,0.728,1272,37,1.3119999999999998,0.6779999999999999,0.00016413,0.99984
794545983,12208.0,1980,10228.0,0.616,1409,34,0.619,0.162,0.00019143,0.99981
708288108,5639.0,1547,4092.0,1.087,647,15,0.364,0.274,0.99761,0.00239178
715585158,10021.0,1617,8404.0,0.578,1275,25,0.667,0.161,0.00016883,0.99983
810449883,2215.0,1915,300.0,0.794,1270,27,0.588,0.865,1.9163e-05,0.99998
789863208,2027.0,1480,547.0,0.979,1702,37,0.947,0.73,0.00019143,0.99981
715022133,6363.0,1162,5201.0,0.644,1256,26,1.0,0.183,0.00011382,0.99989
712506708,3920.0,2008,1912.0,0.944,3178,53,0.6559999999999999,0.512,5.5564e-05,0.99994
715699983,9226.0,1233,7993.0,1.521,1626,29,1.636,0.134,9.3448e-05,0.99991
818942433,9376.0,1288,8088.0,0.597,1562,33,0.5,0.13699999999999998,3.8289e-05,0.99996
712459233,1944.0,1346,598.0,1.052,1960,57,0.727,0.6920000000000001,0.00033411,0.99967
716545383,9599.0,1554,8045.0,1.087,1154,38,1.235,0.162,2.1676e-05,0.99998
721144383,28202.0,843,27359.0,0.637,1629,38,0.727,0.03,5.2192e-05,0.99995
821837958,24850.0,1662,23188.0,0.693,1226,25,0.923,0.067,0.00010944,0.99989
804359133,3805.0,2233,1572.0,1.095,1743,27,0.929,0.5870000000000001,0.00025237,0.99975
713308683,2733.0,1306,1427.0,0.7909999999999999,1139,39,0.444,0.478,0.00010985,0.99989
788780958,12781.0,1253,11528.0,0.638,1073,21,0.4,0.098,0.00029196,0.99971
717354558,3106.0,1120,1986.0,1.045,683,17,0.7,0.361,0.9968,0.00320374
798473808,7477.0,0,7477.0,0.511,1159,32,0.684,0.0,6.694100000000001e-05,0.99993
712372158,34516.0,2086,32430.0,0.986,1859,47,0.958,0.06,0.00010679,0.99989
715192308,29963.0,2094,27869.0,0.648,1205,28,0.867,0.07,0.0001953,0.9998
708813033,6509.0,2033,4476.0,0.83,1409,37,0.37,0.312,6.2282e-05,0.99994
714639783,13450.0,0,13450.0,0.742,1000,18,0.059,0.0,0.99674,0.00326498
709311633,27000.0,0,27000.0,0.61,1209,39,0.3,0.0,3.7937e-05,0.99996
709470858,34516.0,1254,33262.0,0.8690000000000001,1366,25,0.7859999999999999,0.036000000000000004,6.3239e-05,0.99994
717292758,6347.0,0,6347.0,0.466,1161,44,0.375,0.0,0.00017987,0.99982
779241783,3106.0,1675,1431.0,0.7809999999999999,1512,38,0.407,0.539,0.0001736,0.99983
715205358,2536.0,913,1623.0,1.0590000000000002,1750,35,1.3330000000000002,0.36,3.1176e-05,0.99997
778871508,13048.0,1954,11094.0,1.139,1170,24,0.846,0.15,8.1018e-05,0.99992
779462433,2453.0,968,1485.0,1.081,2218,50,0.613,0.395,0.00011924,0.99988
710147958,16138.0,1249,14889.0,1.01,1198,33,0.833,0.077,0.00010374,0.9999
709864833,8077.0,1965,6112.0,0.637,1329,26,0.444,0.243,4.9404e-05,0.99995
778868958,1929.0,1673,256.0,0.835,857,36,1.118,0.867,0.99671,0.00329379
717276708,3127.0,2517,610.0,0.589,1470,30,1.143,0.805,0.00019771,0.9998
710004933,8645.0,1454,7191.0,0.708,1435,25,1.778,0.168,0.00019094,0.99981
753606108,1438.3,0,1438.3,0.503,1093,22,0.833,0.0,0.00010566,0.99989
710940183,2185.0,0,2185.0,0.727,715,20,0.818,0.0,0.99467,0.00533
718927533,24487.0,2517,21970.0,0.912,1512,42,0.909,0.103,0.00011811,0.99988
719337408,2567.0,0,2567.0,1.636,2399,43,0.955,0.0,0.0001597,0.99984
772308408,4131.0,785,3346.0,0.5429999999999999,906,22,1.2,0.19,0.0003139,0.99969
712981383,10790.0,1930,8860.0,0.75,1052,16,1.286,0.179,0.00010486,0.9999
790099758,6884.0,1001,5883.0,0.7859999999999999,975,11,0.833,0.145,0.00030516,0.99969
709547658,13961.0,1299,12662.0,0.8420000000000001,783,20,0.667,0.093,0.9968,0.00320374
778770783,29801.0,1916,27885.0,0.7809999999999999,990,21,0.909,0.064,2.0713000000000006e-05,0.99998
713134458,13219.0,0,13219.0,0.5760000000000001,1097,24,0.5,0.0,3.3505e-05,0.99997
712159083,2536.0,0,2536.0,0.917,901,35,0.522,0.0,0.99714,0.00285845
713639958,9478.0,820,8658.0,0.64,1327,41,0.8640000000000001,0.087,0.00011377,0.99989
771180033,3502.0,1851,1651.0,2.023,1814,31,0.722,0.529,6.3492e-05,0.99994
717916758,10509.0,2388,8121.0,0.777,1365,34,1.429,0.227,0.00028535,0.99971
711089733,1491.0,0,1491.0,0.8759999999999999,1058,34,0.889,0.0,6.4511e-05,0.99994
716988633,9734.0,0,9734.0,0.785,1476,38,0.9,0.0,4.5946e-05,0.99995
779031033,2305.0,1627,678.0,0.747,1230,36,0.565,0.706,9.2637e-05,0.99991
716302383,14241.0,2081,12160.0,0.909,1581,44,0.833,0.146,9.9893e-05,0.9999
718281408,4789.0,1257,3532.0,1.134,1534,29,0.933,0.262,6.054e-05,0.99994
721333233,23138.0,1727,21411.0,0.693,1612,39,1.4380000000000002,0.075,0.00029051,0.99971
794496033,23008.0,2280,20728.0,0.674,1302,36,0.636,0.099,0.00010183,0.9999
710519433,3131.0,2517,614.0,0.602,1439,40,0.481,0.804,2.0961e-05,0.99998
814995933,5798.0,1794,4004.0,0.564,1724,45,0.452,0.309,0.00018665,0.99981
721469433,6880.0,1390,5490.0,1.205,1784,35,0.944,0.202,0.00019864,0.9998
788386908,34516.0,1531,32985.0,0.862,1156,29,1.071,0.044,0.00020517,0.99979
717198633,2075.0,1469,606.0,1.3219999999999998,2556,49,1.13,0.708,6.6734e-05,0.99993
767695083,4589.0,0,4589.0,0.845,1590,37,0.37,0.0,6.6354e-05,0.99993
711791583,2317.0,0,2317.0,1.005,884,19,0.727,0.0,0.99073,0.00927
712315683,1981.0,1518,463.0,1.019,973,25,0.923,0.7659999999999999,0.97155,0.02845
710038008,6038.0,0,6038.0,0.741,1447,30,0.875,0.0,6.4428e-05,0.99994
789129033,14910.0,877,14033.0,0.772,1150,26,0.625,0.059,0.00020412,0.9998
718349058,29659.0,1143,28516.0,0.512,1193,21,0.615,0.039,0.00018145,0.99982
789842283,4320.0,0,4320.0,0.967,706,21,0.5,0.0,0.99447,0.005529999999999999
714513033,11213.0,0,11213.0,0.563,1257,23,0.643,0.0,9.5577e-05,0.9999
714717483,26181.0,0,26181.0,0.913,1303,35,0.75,0.0,5.8763e-05,0.99994
714900408,5773.0,0,5773.0,0.67,1306,39,0.5,0.0,2.0713000000000006e-05,0.99998
719418933,4503.0,0,4503.0,0.659,748,20,0.429,0.0,0.9968,0.00320374
720115683,29770.0,1565,28205.0,0.674,1774,42,2.0,0.053,0.00012144,0.99988
779504058,5014.0,1910,3104.0,0.863,1209,25,1.5,0.381,3.9082e-05,0.99996
795979833,3445.0,1074,2371.0,0.67,1074,31,0.632,0.312,5.0256e-05,0.99995
717392358,23412.0,1078,22334.0,0.79,1786,50,0.7859999999999999,0.046,0.00010684,0.99989
718640508,3044.0,1611,1433.0,0.74,1456,36,0.7140000000000001,0.529,4.726300000000001e-05,0.99995
803366358,14596.0,2192,12404.0,0.898,1300,25,1.083,0.15,7.0819e-05,0.99993
709230708,3864.0,1654,2210.0,0.491,1470,42,0.235,0.428,0.00012274,0.99988
781794708,17030.0,1911,15119.0,0.528,715,25,0.562,0.112,0.99124,0.008759999999999999
801383808,23090.0,839,22251.0,1.3259999999999998,1198,24,1.0,0.036000000000000004,0.00019864,0.9998
710677608,29205.0,1208,27997.0,0.957,1556,43,1.048,0.041,4.9404e-05,0.99995
708217758,14035.0,2061,11974.0,2.271,1606,30,1.5,0.147,0.00019143,0.99981
714272658,2962.0,2517,445.0,1.046,929,31,0.409,0.85,0.99462,0.005379999999999999
717469158,18578.0,1385,17193.0,0.565,1606,54,0.421,0.075,7.293600000000001e-05,0.99993
711864783,2201.0,1138,1063.0,0.675,1199,32,0.6,0.517,0.0001736,0.99983
719407983,2061.0,1483,578.0,1.362,2400,60,0.622,0.72,0.00018162,0.99982
710665533,24602.0,1660,22942.0,0.588,1337,44,0.76,0.067,0.00017004,0.99983
716804283,15911.0,896,15015.0,0.954,1270,33,0.833,0.056,0.00011703,0.99988
767294658,16867.0,0,16867.0,0.885,654,14,0.4,0.0,0.99466,0.00534
709122483,2783.0,1526,1257.0,0.942,1909,54,0.688,0.5479999999999999,6.8853e-05,0.99993
708241233,2972.0,0,2972.0,1.035,922,25,0.562,0.0,0.99547,0.00453174
717860358,5124.0,2235,2889.0,0.542,1158,42,0.355,0.436,0.00018145,0.99982
789337233,2880.0,2362,518.0,0.89,1323,26,0.444,0.82,0.00013328,0.99987
720902133,5579.0,0,5579.0,0.481,1025,35,0.667,0.0,1.8538e-05,0.99998
721043058,12010.0,2149,9861.0,0.8009999999999999,1700,35,1.5,0.179,0.00010679,0.99989
711870333,34516.0,1597,32919.0,0.858,1628,51,1.217,0.046,0.00031104,0.99969
708398283,4394.0,885,3509.0,1.04,1377,32,0.684,0.201,0.00010684,0.99989
715878183,18325.0,723,17602.0,0.815,1517,33,0.65,0.039,0.00031726,0.99968
719451483,3773.0,1972,1801.0,0.7829999999999999,1528,25,1.083,0.523,0.00022196,0.99978
709110633,21684.0,1748,19936.0,0.715,1329,24,0.6,0.081,8.6952e-05,0.99991
721059033,1919.0,774,1145.0,0.965,1505,33,0.737,0.403,5.5559e-05,0.99994
779912283,9995.0,1713,8282.0,0.96,1172,38,0.462,0.171,0.00018665,0.99981
717701733,11910.0,2098,9812.0,1.16,1646,39,1.294,0.17600000000000002,0.00011382,0.99989
709913733,2279.0,1529,750.0,1.26,1693,32,1.286,0.6709999999999999,4.2358e-05,0.99996
718768158,3539.0,0,3539.0,0.7809999999999999,1336,23,0.211,0.0,5.026100000000001e-05,0.99995
721375308,30579.0,1351,29228.0,0.759,1289,19,0.727,0.044,9.3448e-05,0.99991
711374283,24480.0,1923,22557.0,0.505,1416,32,0.778,0.079,2.0494e-05,0.99998
822893133,17561.0,0,17561.0,0.94,1608,33,1.2,0.0,5.3155e-05,0.99995
778465533,1638.0,0,1638.0,0.75,1885,51,0.545,0.0,4.595e-05,0.99995
712138983,2947.0,2216,731.0,0.76,1744,53,0.606,0.752,0.00016883,0.99983
716920908,5738.0,1112,4626.0,1.519,1922,48,0.655,0.194,2.0713000000000006e-05,0.99998
708095133,33304.0,1833,31471.0,0.428,1448,29,0.381,0.055,0.00013121,0.99987
711195558,7251.0,1603,5648.0,0.591,1300,36,0.8,0.221,0.00027607,0.99972
772735758,2885.0,1895,990.0,0.387,1366,31,0.632,0.657,4.3319e-05,0.99996
712024908,2641.0,1257,1384.0,0.8909999999999999,1439,39,1.053,0.476,0.0001747,0.99983
778239933,2801.0,2043,758.0,0.583,1241,46,0.643,0.7290000000000001,6.9589e-05,0.99993
714893733,16794.0,809,15985.0,1.5659999999999998,1917,33,0.941,0.048,0.00027604,0.99972
754886958,9336.0,1672,7664.0,0.696,1391,39,0.625,0.179,9.3457e-05,0.99991
710104908,2763.0,2517,246.0,0.938,1246,31,0.8240000000000001,0.911,2.0392e-05,0.99998
710558883,17391.0,1044,16347.0,1.08,1248,27,0.688,0.06,0.00019191,0.99981
713827383,3198.0,2493,705.0,0.665,1936,44,1.3159999999999998,0.78,3.8311e-05,0.99996
720267033,5100.0,1786,3314.0,1.06,2375,63,0.575,0.35,0.00022196,0.99978
712049208,3955.0,2517,1438.0,0.484,1238,25,1.083,0.636,6.724899999999999e-05,0.99993
708688608,3140.0,1985,1155.0,1.346,1626,41,0.8640000000000001,0.632,9.8983e-05,0.9999
716223708,4028.0,710,3318.0,0.731,791,22,0.833,0.17600000000000002,0.99691,0.00308778
713217858,2264.0,0,2264.0,0.479,1204,28,0.333,0.0,0.00031104,0.99969
819352983,21620.0,2008,19612.0,0.691,1300,33,0.5,0.093,0.00012982,0.99987
711019308,6385.0,1535,4850.0,1.138,1612,47,0.88,0.24,4.0816e-05,0.99996
768600558,2375.0,1658,717.0,0.638,1071,28,1.0,0.698,0.00020077,0.9998
710202783,1963.0,1721,242.0,0.68,1378,37,0.762,0.877,0.00030251,0.9997
712899333,4256.0,1084,3172.0,0.63,1100,29,0.381,0.255,0.00011605,0.99988
767036433,5097.0,1152,3945.0,0.94,2052,45,0.607,0.226,1.9069e-05,0.99998
793473033,3228.0,2517,711.0,0.949,1349,33,1.357,0.78,0.00017969,0.99982
721232058,20231.0,977,19254.0,0.893,1215,36,0.7140000000000001,0.048,7.8567e-05,0.99992
719443683,27512.0,2137,25375.0,1.048,1149,25,0.562,0.078,0.99496,0.00504
715449333,1929.0,1540,389.0,1.142,2354,50,0.7859999999999999,0.7979999999999999,4.7889e-05,0.99995
717998058,2585.0,2019,566.0,0.525,2644,40,0.481,0.7809999999999999,0.00015435,0.99985
779610033,12151.0,1799,10352.0,1.022,918,14,0.556,0.14800000000000002,0.99639,0.00360825
827332983,34516.0,2113,32403.0,0.618,1362,31,1.214,0.061,0.00013228,0.99987
721183983,34516.0,1013,33503.0,0.575,1222,37,0.85,0.029,0.0001106,0.99989
718426533,5504.0,0,5504.0,0.62,1364,32,0.684,0.0,5.9391e-05,0.99994
710698233,10021.0,1203,8818.0,0.93,1463,40,1.0,0.12,5.7762e-05,0.99994
780253533,3558.0,2318,1240.0,1.265,1631,31,0.8240000000000001,0.6509999999999999,6.2588e-05,0.99994
793581933,19853.0,1513,18340.0,0.802,1878,55,0.41,0.076,0.00047034,0.99953
719229708,4969.0,838,4131.0,0.591,1489,32,0.455,0.16899999999999998,0.00016413,0.99984
715158483,3117.0,1603,1514.0,1.167,1437,37,0.609,0.514,0.00019864,0.9998
809296308,21526.0,2332,19194.0,0.755,1313,37,0.609,0.108,4.082e-05,0.99996
778176108,5504.0,1412,4092.0,0.722,1290,38,0.462,0.257,9.4951e-05,0.99991
796532958,5512.0,1124,4388.0,1.391,1975,49,1.579,0.204,0.00016966,0.99983
709345008,1438.3,0,1438.3,0.644,807,22,0.6920000000000001,0.0,0.9964,0.00359603
717049533,7262.0,1466,5796.0,0.512,1438,28,0.556,0.202,9.9638e-05,0.9999
719366358,7319.0,1692,5627.0,0.701,1233,29,0.611,0.231,0.00018145,0.99982
721417233,1438.3,0,1438.3,0.6759999999999999,709,27,0.421,0.0,0.99705,0.00294997
711622683,7712.0,1387,6325.0,0.861,1597,39,0.56,0.18,0.00034872,0.99965
714578283,2053.0,0,2053.0,0.865,1283,28,1.154,0.0,6.2282e-05,0.99994
769574883,12804.0,2517,10287.0,0.892,1101,37,0.276,0.197,9.0056e-05,0.99991
717643608,26443.0,1601,24842.0,0.493,1593,36,0.333,0.061,0.0001834,0.99982
709198158,3125.0,1928,1197.0,0.412,1631,46,0.5329999999999999,0.617,4.4033e-05,0.99996
712419708,4930.0,2259,2671.0,1.134,2194,53,0.606,0.458,6.4807e-05,0.99994
709103358,9476.0,0,9476.0,0.605,1128,27,0.929,0.0,0.00029411,0.99971
716966808,11722.0,1667,10055.0,0.5660000000000001,1497,35,0.25,0.142,0.00028395,0.99972
772264383,13301.0,0,13301.0,1.058,1385,50,0.515,0.0,9.2637e-05,0.99991
721057758,1438.3,0,1438.3,1.337,1449,27,1.455,0.0,0.00019751,0.9998
769137108,1438.3,0,1438.3,1.004,974,28,0.273,0.0,0.99223,0.00777
717640083,6705.0,0,6705.0,0.7490000000000001,731,18,0.5,0.0,0.99431,0.00569
716445783,22718.0,0,22718.0,0.7909999999999999,1191,37,1.176,0.0,4.317e-05,0.99996
708579633,23981.0,1788,22193.0,0.631,1421,34,0.308,0.075,0.00015117,0.99985
718715583,2318.0,1010,1308.0,0.81,1256,35,0.591,0.436,0.00035894,0.99964
778686408,19324.0,1040,18284.0,0.904,1744,50,0.852,0.054000000000000006,0.00016415,0.99984
715015683,5331.0,1993,3338.0,0.777,1766,39,0.625,0.374,0.00010848,0.99989
805254708,15700.0,1276,14424.0,1.389,2229,48,0.778,0.081,4.840100000000001e-05,0.99995
710462433,17625.0,894,16731.0,1.285,1773,39,1.053,0.051,0.00011937,0.99988
721342383,17438.0,0,17438.0,1.078,1860,37,0.85,0.0,0.00017987,0.99982
720179883,1962.0,0,1962.0,0.684,1179,27,0.688,0.0,0.00011061,0.99989
794977533,8077.0,0,8077.0,0.7490000000000001,906,16,0.333,0.0,0.99338,0.00662
779445108,3290.0,1616,1674.0,0.466,2781,54,0.35,0.491,4.726300000000001e-05,0.99995
718193958,2402.0,1728,674.0,0.652,1650,53,0.606,0.7190000000000001,0.00015871,0.99984
710955633,9256.0,1999,7257.0,0.812,1446,37,0.762,0.21600000000000005,3.0508000000000007e-05,0.99997
716149383,3674.0,895,2779.0,0.6579999999999999,1703,48,0.371,0.244,0.0002596,0.99974
752604633,6462.0,0,6462.0,0.856,761,17,0.214,0.0,0.99697,0.00303398
713889933,1638.0,0,1638.0,0.5329999999999999,1536,44,0.63,0.0,9.7673e-05,0.9999
709446783,4335.0,2480,1855.0,0.5429999999999999,1373,36,1.118,0.5720000000000001,0.00018864,0.99981
789115833,3233.0,1034,2199.0,0.759,1256,29,0.706,0.32,0.00018339,0.99982
711242058,11862.0,2517,9345.0,0.7659999999999999,643,16,0.231,0.212,0.99207,0.00793
787623858,34516.0,1938,32578.0,0.426,1215,45,0.406,0.056,3.9007e-05,0.99996
709040508,19802.0,1961,17841.0,1.125,2244,58,0.706,0.099,0.00015311,0.99985
